"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"42045","1","488111","78","0","2025","A","",1,226,54262746,0,0,4611,239747,"",6.50,12.64,19.08,0.00,0.00,1.51,1.51,"",0,0.0,17,8.1,12080274,28.6,0,0.0,0,0.0,731,18.8,37997,18.8
"42045","1","491","75","0","2025","A","",40,793,56092444,0,0,1360,70705,"",1.14,0.95,0.96,0.00,0.00,1.01,1.01,"",0,0.0,-9,-1.1,-249975,-0.4,0,0.0,0,0.0,9,0.7,445,0.6
"42045","1","4911","76","0","2025","A","",40,793,56092444,0,0,1360,70705,"",1.14,0.95,0.96,0.00,0.00,1.01,1.01,"",0,0.0,-9,-1.1,-249975,-0.4,0,0.0,0,0.0,9,0.7,445,0.6
"42045","1","49111","77","0","2025","A","",40,793,56092444,0,0,1360,70705,"",1.14,0.95,0.96,0.00,0.00,1.01,1.01,"",0,0.0,-9,-1.1,-249975,-0.4,0,0.0,0,0.0,9,0.7,445,0.6
"42045","1","491110","78","0","2025","A","",40,793,56092444,0,0,1360,70705,"",1.14,0.95,0.96,0.00,0.00,1.01,1.01,"",0,0.0,-9,-1.1,-249975,-0.4,0,0.0,0,0.0,9,0.7,445,0.6
"42045","1","54","74","0","2025","A","",1,1,52500,0,0,1514,78750,"",0.61,0.01,0.01,0.00,0.00,0.80,0.80,"",0,0.0,-1,-50.0,-91328,-63.5,0,0.0,0,0.0,-67,-4.2,-3437,-4.2
"42045","1","541","75","0","2025","A","",1,1,52500,0,0,1514,78750,"",0.61,0.01,0.01,0.00,0.00,0.80,0.80,"",0,0.0,-1,-50.0,-91328,-63.5,0,0.0,0,0.0,-67,-4.2,-3437,-4.2
"42045","1","5413","76","0","2025","A","",1,1,52500,0,0,1514,78750,"",0.97,0.01,0.01,0.00,0.00,0.84,0.84,"",0,0.0,-1,-50.0,-91328,-63.5,0,0.0,0,0.0,-67,-4.2,-3437,-4.2
"42045","1","54133","77","0","2025","A","",1,1,52500,0,0,1514,78750,"",0.99,0.01,0.01,0.00,0.00,0.85,0.84,"",0,0.0,-1,-50.0,-91328,-63.5,0,0.0,0,0.0,-67,-4.2,-3437,-4.2
"42045","1","541330","78","0","2025","A","",1,1,52500,0,0,1514,78750,"",0.99,0.01,0.01,0.00,0.00,0.85,0.84,"",0,0.0,-1,-50.0,-91328,-63.5,0,0.0,0,0.0,-67,-4.2,-3437,-4.2
"42045","1","92","74","0","2025","A","",23,950,115466084,0,0,2338,121554,"",0.79,0.42,0.45,0.00,0.00,1.09,1.09,"",1,4.5,46,5.1,6343124,5.8,0,0.0,0,0.0,17,0.7,887,0.7
"42045","1","921","75","0","2025","A","",4,257,35409779,0,0,2647,137647,"",1.85,1.15,1.54,0.00,0.00,1.34,1.34,"",0,0.0,5,2.0,922527,2.7,0,0.0,0,0.0,18,0.7,928,0.7
"42045","1","9211","76","0","2025","A","",4,257,35409779,0,0,2647,137647,"",1.85,1.15,1.54,0.00,0.00,1.34,1.34,"",0,0.0,5,2.0,922527,2.7,0,0.0,0,0.0,18,0.7,928,0.7
"42045","1","92113","77","0","2025","A","",2,224,30486351,0,0,2620,136252,"",2.93,1.49,1.98,0.00,0.00,1.33,1.33,"",0,0.0,9,4.2,1485513,5.1,0,0.0,0,0.0,29,1.1,1521,1.1
"42045","1","921130","78","0","2025","A","",2,224,30486351,0,0,2620,136252,"",2.93,1.49,1.98,0.00,0.00,1.33,1.33,"",0,0.0,9,4.2,1485513,5.1,0,0.0,0,0.0,29,1.1,1521,1.1
"42045","1","92119","77","0","2025","A","",2,34,4923428,0,0,2826,146968,"",1.37,0.76,1.00,0.00,0.00,1.34,1.34,"",0,0.0,-3,-8.1,-562986,-10.3,0,0.0,0,0.0,-26,-0.9,-1313,-0.9
"42045","1","921190","78","0","2025","A","",2,34,4923428,0,0,2826,146968,"",1.37,0.76,1.00,0.00,0.00,1.34,1.34,"",0,0.0,-3,-8.1,-562986,-10.3,0,0.0,0,0.0,-26,-0.9,-1313,-0.9
"42045","1","922","75","0","2025","A","",4,35,5271169,0,0,2883,149891,"",0.94,0.09,0.11,0.00,0.00,1.18,1.18,"",1,33.3,0,0.0,73844,1.4,0,0.0,0,0.0,41,1.4,2100,1.4
"42045","1","9221","76","0","2025","A","",4,35,5271169,0,0,2883,149891,"",0.94,0.09,0.11,0.00,0.00,1.18,1.18,"",1,33.3,0,0.0,73844,1.4,0,0.0,0,0.0,41,1.4,2100,1.4
"42045","1","92211","77","0","2025","A","",2,2,280588,0,0,2943,153048,"",2.12,0.04,0.05,0.00,0.00,1.37,1.37,"",1,100.0,0,0.0,-45289,-13.9,0,0.0,0,0.0,-327,-10.0,-16975,-10.0
"42045","1","922110","78","0","2025","A","",2,2,280588,0,0,2943,153048,"",2.12,0.04,0.05,0.00,0.00,1.37,1.37,"",1,100.0,0,0.0,-45289,-13.9,0,0.0,0,0.0,-327,-10.0,-16975,-10.0
"42045","1","92212","77","0","2025","A","",1,21,3319653,0,0,3052,158709,"",0.50,0.10,0.12,0.00,0.00,1.17,1.17,"",0,0.0,2,10.5,317293,10.6,0,0.0,0,0.0,66,2.2,3415,2.2
"42045","1","922120","78","0","2025","A","",1,21,3319653,0,0,3052,158709,"",0.50,0.10,0.12,0.00,0.00,1.17,1.17,"",0,0.0,2,10.5,317293,10.6,0,0.0,0,0.0,66,2.2,3415,2.2
"42045","1","92219","77","0","2025","A","",1,12,1670928,0,0,2588,134571,"",1.47,0.26,0.29,0.00,0.00,1.10,1.10,"",0,0.0,-2,-14.3,-198160,-10.6,0,0.0,0,0.0,5,0.2,265,0.2
"42045","1","922190","78","0","2025","A","",1,12,1670928,0,0,2588,134571,"",1.47,0.26,0.29,0.00,0.00,1.10,1.10,"",0,0.0,-2,-14.3,-198160,-10.6,0,0.0,0,0.0,5,0.2,265,0.2
"42045","1","923","75","0","2025","A","",2,56,6560908,0,0,2260,117509,"",0.62,0.17,0.17,0.00,0.00,1.02,1.01,"",0,0.0,-6,-9.7,-194468,-2.9,0,0.0,0,0.0,170,8.1,8843,8.1
"42045","1","9231","76","0","2025","A","",2,56,6560908,0,0,2260,117509,"",0.62,0.17,0.17,0.00,0.00,1.02,1.01,"",0,0.0,-6,-9.7,-194468,-2.9,0,0.0,0,0.0,170,8.1,8843,8.1
"42045","1","92312","77","0","2025","A","",1,5,818446,0,0,2906,151098,"",1.04,0.06,0.07,0.00,0.00,1.06,1.06,"",0,0.0,-7,-58.3,-847520,-50.9,0,0.0,0,0.0,160,5.8,8301,5.8
"42045","1","923120","78","0","2025","A","",1,5,818446,0,0,2906,151098,"",1.04,0.06,0.07,0.00,0.00,1.06,1.06,"",0,0.0,-7,-58.3,-847520,-50.9,0,0.0,0,0.0,160,5.8,8301,5.8
"42045","1","92313","77","0","2025","A","",1,50,5742462,0,0,2190,113900,"",0.59,0.57,0.60,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,653052,12.8,0,0.0,0,0.0,252,13.0,13120,13.0
"42045","1","923130","78","0","2025","A","",1,50,5742462,0,0,2190,113900,"",0.59,0.57,0.60,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,653052,12.8,0,0.0,0,0.0,252,13.0,13120,13.0
"42045","1","924","75","0","2025","A","",2,17,1578222,0,0,1830,95169,"",0.33,0.12,0.11,0.00,0.00,0.90,0.90,"",0,0.0,-1,-5.6,-88036,-5.3,0,0.0,0,0.0,58,3.3,3026,3.3
"42045","1","9241","76","0","2025","A","",2,17,1578222,0,0,1830,95169,"",0.33,0.12,0.11,0.00,0.00,0.90,0.90,"",0,0.0,-1,-5.6,-88036,-5.3,0,0.0,0,0.0,58,3.3,3026,3.3
"42045","1","92412","77","0","2025","A","",2,17,1578222,0,0,1830,95169,"",0.35,0.15,0.14,0.00,0.00,0.96,0.96,"",0,0.0,-1,-5.6,-88036,-5.3,0,0.0,0,0.0,58,3.3,3026,3.3
"42045","1","924120","78","0","2025","A","",2,17,1578222,0,0,1830,95169,"",0.35,0.15,0.14,0.00,0.00,0.96,0.96,"",0,0.0,-1,-5.6,-88036,-5.3,0,0.0,0,0.0,58,3.3,3026,3.3
"42045","1","926","75","0","2025","A","",3,418,48515680,0,0,2230,115974,"",0.30,1.19,1.15,0.00,0.00,0.97,0.97,"",1,50.0,31,8.0,3784398,8.5,0,0.0,0,0.0,7,0.3,364,0.3
"42045","1","9261","76","0","2025","A","",3,418,48515680,0,0,2230,115974,"",0.30,1.19,1.15,0.00,0.00,0.97,0.97,"",1,50.0,31,8.0,3784398,8.5,0,0.0,0,0.0,7,0.3,364,0.3
"42045","1","92611","77","0","2025","A","",1,10,717009,0,0,1451,75475,"",0.26,0.16,0.09,0.00,0.00,0.61,0.61,"",0,0.0,-3,-23.1,-253062,-26.1,0,0.0,0,0.0,-22,-1.5,-1110,-1.4
"42045","1","926110","78","0","2025","A","",1,10,717009,0,0,1451,75475,"",0.26,0.16,0.09,0.00,0.00,0.61,0.61,"",0,0.0,-3,-23.1,-253062,-26.1,0,0.0,0,0.0,-22,-1.5,-1110,-1.4
"42045","1","92612","77","0","2025","A","",1,401,46529786,0,0,2233,116107,"",0.85,2.51,2.63,0.00,0.00,1.05,1.05,"",0,0.0,29,7.8,3128881,7.2,0,0.0,0,0.0,-13,-0.6,-667,-0.6
"42045","1","926120","78","0","2025","A","",1,401,46529786,0,0,2233,116107,"",0.85,2.51,2.63,0.00,0.00,1.05,1.05,"",0,0.0,29,7.8,3128881,7.2,0,0.0,0,0.0,-13,-0.6,-667,-0.6
"42045","1","92614","77","0","2025","A","",1,8,1268885,0,0,3019,156975,"",0.27,0.13,0.20,0.00,0.00,1.55,1.54,"",1,100.0,5,166.7,908579,252.2,0,0.0,0,0.0,337,12.6,17502,12.5
"42045","1","926140","78","0","2025","A","",1,8,1268885,0,0,3019,156975,"",0.27,0.13,0.20,0.00,0.00,1.55,1.54,"",1,100.0,5,166.7,908579,252.2,0,0.0,0,0.0,337,12.6,17502,12.5
"42045","1","928","75","0","2025","A","",8,167,18130326,0,0,2091,108728,"",2.68,0.20,0.22,0.00,0.00,1.08,1.08,"",0,0.0,17,11.3,1844859,11.3,0,0.0,0,0.0,0,0.0,-23,0.0
"42045","1","9281","76","0","2025","A","",8,167,18130326,0,0,2091,108728,"",2.68,0.20,0.22,0.00,0.00,1.08,1.08,"",0,0.0,17,11.3,1844859,11.3,0,0.0,0,0.0,0,0.0,-23,0.0
"42045","1","92811","77","0","2025","A","",7,166,18055998,0,0,2088,108553,"",2.98,0.22,0.24,0.00,0.00,1.10,1.10,"",0,0.0,18,12.2,2037924,12.7,0,0.0,0,0.0,9,0.4,445,0.4
"42045","1","928110","78","0","2025","A","",7,166,18055998,0,0,2088,108553,"",2.98,0.22,0.24,0.00,0.00,1.10,1.10,"",0,0.0,18,12.2,2037924,12.7,0,0.0,0,0.0,9,0.4,445,0.4
"42045","1","92812","77","0","2025","A","",1,0,74328,0,0,3431,178387,"",1.55,0.00,0.01,0.00,0.00,1.39,1.39,"",0,0.0,-2,-100.0,-193065,-72.2,0,0.0,0,0.0,183,5.6,9507,5.6
"42045","1","928120","78","0","2025","A","",1,0,74328,0,0,3431,178387,"",1.55,0.00,0.01,0.00,0.00,1.39,1.39,"",0,0.0,-2,-100.0,-193065,-72.2,0,0.0,0,0.0,183,5.6,9507,5.6
"42045","2","10","71","0","2025","A","",29,2137,170798308,0,0,1537,79921,"",0.34,0.31,0.31,0.00,0.00,1.00,1.00,"",0,0.0,9,0.4,4044798,2.4,0,0.0,0,0.0,30,2.0,1544,2.0
"42045","2","101","72","0","2025","A","N",1,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","1012","73","0","2025","A","N",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","102","72","0","2025","A","N",28,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","1021","73","0","2025","A","N",2,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","1025","73","0","2025","A","",5,598,42476954,0,0,1365,70992,"",0.28,0.15,0.14,0.00,0.00,0.89,0.89,"",0,0.0,-10,-1.6,-967431,-2.2,0,0.0,0,0.0,-9,-0.7,-433,-0.6
"42045","2","1026","73","0","2025","A","N",1,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","1028","73","0","2025","A","",20,669,60091946,0,0,1727,89812,"",0.33,0.25,0.28,0.00,0.00,1.11,1.11,"",0,0.0,1,0.1,2580766,4.5,0,0.0,0,0.0,71,4.3,3674,4.3
"42045","2","23","74","0","2025","A","N",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","237","75","0","2025","A","N",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","2373","76","0","2025","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","23731","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","237310","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","44-45","74","0","2025","A","N",1,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","445","75","0","2025","A","N",1,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","4453","76","0","2025","A","N",1,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","44532","77","0","2025","A","N",1,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","445320","78","0","2025","A","N",1,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","48-49","74","0","2025","A","N",1,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","485","75","0","2025","A","N",1,0,0,0,0,0,0,"N",13.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","4851","76","0","2025","A","N",1,0,0,0,0,0,0,"N",14.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","48511","77","0","2025","A","N",1,0,0,0,0,0,0,"N",14.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","485111","78","0","2025","A","N",1,0,0,0,0,0,0,"N",83.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","61","74","0","2025","A","N",2,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","611","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","6113","76","0","2025","A","N",2,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","61131","77","0","2025","A","N",2,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","611310","78","0","2025","A","N",2,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","62","74","0","2025","A","N",3,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","621","75","0","2025","A","N",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","6214","76","0","2025","A","N",1,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","62149","77","0","2025","A","N",1,0,0,0,0,0,0,"N",2.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","621498","78","0","2025","A","N",1,0,0,0,0,0,0,"N",2.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","624","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","6241","76","0","2025","A","N",2,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","62419","77","0","2025","A","N",2,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","624190","78","0","2025","A","N",2,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","71","74","0","2025","A","N",1,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","712","75","0","2025","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","7121","76","0","2025","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","71212","77","0","2025","A","N",1,0,0,0,0,0,0,"N",14.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","712120","78","0","2025","A","N",1,0,0,0,0,0,0,"N",14.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92","74","0","2025","A","",20,669,60091946,0,0,1727,89812,"",0.33,0.25,0.28,0.00,0.00,1.11,1.11,"",0,0.0,1,0.1,2580766,4.5,0,0.0,0,0.0,71,4.3,3674,4.3
"42045","2","921","75","0","2025","A","",5,34,2427990,0,0,1387,72119,"",0.64,0.10,0.08,0.00,0.00,0.83,0.83,"",0,0.0,3,9.7,274356,12.7,0,0.0,0,0.0,69,5.2,3568,5.2
"42045","2","9211","76","0","2025","A","",5,34,2427990,0,0,1387,72119,"",0.64,0.10,0.08,0.00,0.00,0.83,0.83,"",0,0.0,3,9.7,274356,12.7,0,0.0,0,0.0,69,5.2,3568,5.2
"42045","2","92111","77","0","2025","A","N",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","921110","78","0","2025","A","N",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92113","77","0","2025","A","N",2,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","921130","78","0","2025","A","N",2,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92119","77","0","2025","A","N",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","921190","78","0","2025","A","N",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","922","75","0","2025","A","",4,553,52188915,0,0,1814,94317,"",0.23,0.56,0.63,0.00,0.00,1.12,1.12,"",0,0.0,-1,-0.2,2187749,4.4,0,0.0,0,0.0,80,4.6,4130,4.6
"42045","2","9221","76","0","2025","A","",4,553,52188915,0,0,1814,94317,"",0.23,0.56,0.63,0.00,0.00,1.12,1.12,"",0,0.0,-1,-0.2,2187749,4.4,0,0.0,0,0.0,80,4.6,4130,4.6
"42045","2","92211","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","922110","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92212","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","922120","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92214","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","922140","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92215","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","922150","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","923","75","0","2025","A","N",3,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","9231","76","0","2025","A","N",3,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92311","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","923110","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92312","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","923120","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","92313","77","0","2025","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","923130","78","0","2025","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42045","2","924","75","0","2025","A","N",3,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
